Warning: truncated output (original token count: 103038)
Total output lines: 7676

date,code,side,shares,price,fee
2020-04-13,300281,buy,700.0,42.442122000000005,8.91284562
2020-04-13,300394,buy,200.0,117.39586950000002,7.043752170000001
2020-04-13,300432,buy,1000.0,33.06165300000001,9.918495900000002
2020-04-13,300596,buy,600.0,47.9123955,8.62423119
2020-04-13,300613,buy,200.0,153.62768100000002,9.21766086
2020-04-20,000507,sell,1100.0,28.25,41.95125
2020-04-20,000779,sell,1200.0,32.21,52.1802
2020-04-20,000989,sell,900.0,34.55,41.97824999999999
2020-04-20,002040,sell,1800.0,18.34,44.566199999999995
2020-04-20,002136,sell,1800.0,17.08,41.50439999999999
2020-04-20,002311,sell,100.0,263.47,35.56845
2020-04-20,002370,sell,1500.0,20.31,41.12774999999999
2020-04-20,002412,sell,500.0,62.82,42.4035
2020-04-20,002508,sell,100.0,192.98,26.0523
2020-04-20,002693,sell,1500.0,20.99,42.504749999999994
2020-04-20,002760,sell,1700.0,19.12,43.880399999999995
2020-04-20,002818,sell,1400.0,22.41,42.3549
2020-04-20,002941,sell,2100.0,15.55,44.08425
2020-04-20,300174,sell,500.0,63.28,42.714
2020-04-20,300262,sell,800.0,36.97,39.9276
2020-04-20,300281,sell,700.0,42.14,39.8223
2020-04-20,300394,sell,200.0,121.04,32.6808
2020-04-20,300432,sell,1000.0,32.22,43.49699999999999
2020-04-20,300596,sell,600.0,47.16,38.1996
2020-04-20,300613,sell,200.0,155.61,42.014700000000005
2020-04-20,000009,buy,400.0,79.223961,9.506875319999999
2020-04-20,000021,buy,100.0,250.00249950000003,7.5000749849999995
2020-04-20,000089,buy,600.0,52.81264050000001,9.506275290000001
2020-04-20,000099,buy,1300.0,24.311215500000003,9.481374045
2020-04-20,000795,buy,1400.0,22.751137500000002,9.55547775
2020-04-20,000799,buy,500.0,64.42322100000001,9.663483150000001
2020-04-20,000801,buy,400.0,80.17400850000001,9.62088102
2020-04-20,000905,buy,2100.0,15.280764000000001,9.62688132
2020-04-20,000952,buy,1400.0,23.601180000000003,9.9124956
2020-04-20,002066,buy,1200.0,26.981349,9.713285639999999
2020-04-20,002156,buy,400.0,67.3933695,8.08720434
2020-04-20,002213,buy,900.0,35.7917895,9.663783165
2020-04-20,002246,buy,2700.0,12.140607000000001,9.833891670000002
2020-04-20,002384,buy,100.0,173.11865550000005,5.193559665000001
2020-04-20,002463,buy,500.0,63.88319400000001,9.5824791
2020-04-20,002476,buy,900.0,35.821791000000005,9.67188357
2020-04-20,002493,buy,200.0,112.4156205,6.74493723
2020-04-20,002562,buy,800.0,39.06195300000001,9.37486872
2020-04-20,002626,buy,200.0,150.02750100000003,9.001650060000001
2020-04-27,000009,sell,400.0,78.03,42.1362
2020-04-27,000021,sell,100.0,235.17,31.74795
2020-04-27,000089,sell,600.0,52.57,42.5817
2020-04-27,000099,sell,1300.0,25.7,45.1035
2020-04-27,000795,sell,1400.0,21.96,41.5044
2020-04-27,000799,sell,500.0,64.56,43.577999999999996
2020-04-27,000801,sell,400.0,83.71,45.203399999999995
2020-04-27,000905,sell,2100.0,15.0,42.525
2020-04-27,000952,sell,1400.0,23.64,44.6796
2020-04-27,002066,sell,1200.0,28.9,46.818
2020-04-27,002156,sell,400.0,61.41,33.1614
2020-04-27,002213,sell,900.0,36.49,44.33535
2020-04-27,002246,sell,2700.0,14.6,53.217
2020-04-27,002384,sell,100.0,163.1,22.0185
2020-04-27,002463,sell,500.0,63.39,42.78825
2020-04-27,002476,sell,900.0,36.33,44.14095
2020-04-27,002493,sell,200.0,112.86,30.472199999999997
2020-04-27,002562,sell,800.0,35.99,38.8692
2020-04-27,002626,sell,200.0,140.36,37.8972
2020-04-27,000032,buy,500.0,62.083104000000006,9.3124656
2020-04-27,000531,buy,400.0,72.7736385,8.73283662
2020-04-27,000777,buy,400.0,77.643882,9.31726584
2020-04-27,000782,buy,2600.0,12.4306215,9.69588477
2020-04-27,002068,buy,1400.0,23.171158500000004,9.73188657
2020-04-27,002079,buy,600.0,49.20246000000001,8.856442800000002
2020-04-27,002140,buy,500.0,64.04320200000001,9.6064803
2020-04-27,002158,buy,700.0,46.60233000000001,9.786489300000001
2020-04-27,002347,buy,2000.0,16.500825000000003,9.900495
2020-04-27,002392,buy,1000.0,30.471523500000004,9.14145705
2020-04-27,002430,buy,1300.0,24.891244500000003,9.707585354999999
2020-04-27,002498,buy,900.0,34.921746000000006,9.42887142
2020-04-27,002526,buy,2300.0,14.470723500000002,9.984799215
2020-04-27,002560,buy,900.0,35.581779000000004,9.60708033
2020-04-27,002568,buy,200.0,146.30731500000002,8.7784389
2020-04-27,002592,buy,1000.0,31.721586000000002,9.5164758
2020-04-27,002639,buy,1300.0,23.921196000000005,9.329266440000001
2020-04-27,002671,buy,1700.0,18.780939000000004,9.57827889
2020-04-27,002707,buy,500.0,60.17300850000001,9.025951275
2020-04-27,002760,buy,1500.0,21.081054,9.4864743
2020-05-11,000032,sell,500.0,63.58,42.9165
2020-05-11,000531,sell,400.0,73.05,39.446999999999996
2020-05-11,000782,sell,2600.0,11.59,40.6809
2020-05-11,002068,sell,1400.0,23.96,45.2844
2020-05-11,002079,sell,600.0,50.18,40.6458
2020-05-11,002140,sell,500.0,61.56,41.553
2020-05-11,002158,sell,700.0,49.31,46.59795
2020-05-11,002347,sell,2000.0,16.64,44.928
2020-05-11,002392,sell,1000.0,32.31,43.6185
2020-05-11,002430,sell,1300.0,25.54,44.8227
2020-05-11,002498,sell,900.0,39.46,47.9439
2020-05-11,002526,sell,2300.0,14.65,45.48825
2020-05-11,002560,sell,900.0,37.82,45.9513
2020-05-11,002568,sell,200.0,169.66,45.8082
2020-05-11,002592,sell,1000.0,31.02,41.877
2020-05-11,002639,sell,1300.0,22.96,40.294799999999995
2020-05-11,002671,sell,1700.0,18.07,41.47065
2020-05-11,002707,sell,500.0,61.01,41.18175
2020-05-11,000416,buy,700.0,46.95234750000001,9.859992975
2020-05-11,000603,buy,600.0,53.122656000000006,9.562078080000001
2020-05-11,000655,buy,1000.0,31.511575500000006,9.453472650000002
2020-05-11,000677,buy,500.0,65.26326300000001,9.78948945
2020-05-11,000777,buy,400.0,78.92394600000002,9.470873520000001
2020-05-11,000967,buy,1000.0,32.5316265,9.75948795
2020-05-11,002055,buy,400.0,76.70383500000001,9.2044602
2020-05-11,002120,buy,200.0,142.43712150000002,8.54622729
2020-05-11,002312,buy,300.0,85.81429050000001,7.723286145
2020-05-11,002313,buy,600.0,49.82249100000001,8.96804838
2020-05-11,002351,buy,400.0,82.26411300000001,9.87169356
2020-05-11,002397,buy,500.0,59.242962000000006,8.8864443
2020-05-11,002423,buy,3800.0,8.810440500000002,10.043902170000003
2020-05-11,002563,buy,800.0,38.78193900000001,9.307665360000001
2020-05-11,002621,buy,600.0,53.872693500000004,9.69708483
2020-05-11,002659,buy,3000.0,11.220561000000002,10.0985049
2020-05-11,002760,buy,1600.0,20.361018,9.77328864
2020-05-11,002789,buy,1400.0,23.871193500000004,10.02590127
2020-05-18,000777,sell,400.0,78.6,42.443999999999996
2020-05-18,002760,sell,1600.0,22.09,47.7144
2020-05-18,000416,sell,700.0,45.28,42.7896
2020-05-18,000677,sell,500.0,65.05,43.90875
2020-05-18,000967,sell,1000.0,34.19,46.156499999999994
2020-05-18,002055,sell,400.0,73.5,39.69
2020-05-18,002120,sell,200.0,153.54,41.4558
2020-05-18,002312,sell,300.0,83.34,33.752700000000004
2020-05-18,002313,sell,600.0,48.44,39.2364
2020-05-18,002351,sell,400.0,98.82,53.36279999999999
2020-05-18,002397,sell,500.0,90.8,61.29
2020-05-18,002423,sell,3800.0,8.67,44.4771
2020-05-18,002563,sell,800.0,37.3,40.28399999999999
2020-05-18,002621,sell,600.0,54.84,44.4204
2020-05-18,002659,sell,3000.0,11.76,47.628
2020-05-18,002789,sell,1400.0,23.68,44.7552
2020-05-18,000016,buy,200.0,150.86754300000004,9.052052580000002
2020-05-18,000027,buy,500.0,60.033001500000005,9.004950225
2020-05-18,000507,buy,1100.0,28.841442000000004,9.51767586
2020-05-18,000603,buy,500.0,56.92284600000001,8.5384269
2020-05-18,000655,buy,900.0,32.681634,8.82404118
2020-05-18,000987,buy,700.0,42.862143,9.00105003
2020-05-18,000996,buy,900.0,33.621681,9.07785387
2020-05-18,001696,buy,200.0,146.5573275,8.79343965
2020-05-18,002006,buy,800.0,37.6918845,9.04605228
2020-05-18,002079,buy,500.0,54.20271000000001,8.130406500000001
2020-05-18,002094,buy,1300.0,23.121156000000003,9.017250839999999
2020-05-18,002095,buy,300.0,84.76423800000002,7.628781420000001
2020-05-18,002125,buy,900.0,35.711785500000005,9.642182085
2020-05-18,002169,buy,400.0,67.063353,8.04760236
2020-05-18,002181,buy,2900.0,11.080554000000001,9.64008198
2020-05-18,002209,buy,3500.0,9.1704585,9.628981425
2020-05-18,002222,buy,1100.0,28.201410000000003,9.3064653
2020-05-18,002279,buy,400.0,64.87324350000002,7.784789220000001
2020-05-18,002345,buy,1200.0,25.071253500000005,9.025651260000002
2020-05-25,000603,sell,500.0,51.41,34.70175
2020-05-25,000655,sell,900.0,33.55,40.76324999999999
2020-05-25,000016,sell,200.0,131.49,35.5023
2020-05-25,000027,sell,500.0,58.96,39.797999999999995
2020-05-25,000507,sell,1100.0,27.66,41.07509999999999
2020-05-25,000987,sell,700.0,44.71,42.250949999999996
2020-05-25,000996,sell,900.0,31.45,38.21175
2020-05-25,001696,sell,200.0,138.72,37.4544
2020-05-25,002006,sell,800.0,34.7,37.476
2020-05-25,002079,sell,500.0,49.29,33.27075
2020-05-25,002094,sell,1300.0,20.93,36.73215
2020-05-25,002095,sell,300.0,80.25,32.50125
2020-05-25,002125,sell,900.0,31.24,37.956599999999995
2020-05-25,002169,sell,400.0,62.46,33.7284
2020-05-25,002181,sell,2900.0,10.19,39.89385
2020-05-25,002209,sell,3500.0,9.06,42.8085
2020-05-25,002222,sell,1100.0,27.86,41.372099999999996
2020-05-25,002279,sell,400.0,61.69,33.3126
2020-05-25,002345,sell,1200.0,26.15,42.363
2020-05-25,000150,buy,1800.0,15.010750500000002,8.105805270000001
2020-05-25,002226,buy,500.0,49.122456,7.368368399999999
2020-05-25,002337,buy,1500.0,17.300865,7.785389250000001
2020-05-25,002369,buy,700.0,38.001900000000006,7.980399000000001
2020-05-25,002378,buy,2800.0,9.520476,7.9971998399999995
2020-05-25,002576,buy,2100.0,12.9506475,8.158907925
2020-05-25,002694,buy,2000.0,13.400670000000002,8.040402
2020-05-25,002756,buy,700.0,34.271713500000004,7.197059835
2020-05-25,002864,buy,900.0,30.201510000000003,8.1544077
2020-05-25,002946,buy,1600.0,16.120806,7.73798688
2020-05-25,300046,buy,300.0,84.00420000000001,7.560378
2020-05-25,300131,buy,200.0,96.03480150000001,5.762088090000001
2020-05-25,300177,buy,200.0,109.50547500000002,6.5703285000000005
2020-05-25,300276,buy,200.0,91.60458,5.4962748
2020-05-25,300315,buy,300.0,69.95349750000001,6.295814775
2020-05-25,300358,buy,600.0,40.602030000000006,7.3083654000000005
2020-05-25,300428,buy,400.0,58.21291050000001,6.98554926
2020-05-25,300536,buy,1100.0,23.081154,7.61678082
2020-05-25,300669,buy,600.0,40.92204600000001,7.3659682800000015
2020-05-25,300691,buy,700.0,37.521876000000006,7.87959396
2020-06-01,000150,sell,1800.0,15.67,38.0781
2020-06-01,002226,sell,500.0,46.0,31.049999999999997
2020-06-01,002337,sell,1500.0,17.3,35.0325
2020-06-01,002369,sell,700.0,38.72,36.5904
2020-06-01,002378,sell,2800.0,9.94,37.57319999999999
2020-06-01,002576,sell,2100.0,12.42,35.210699999999996
2020-06-01,002694,sell,2000.0,12.67,34.209
2020-06-01,002756,sell,700.0,36.35,34.35075
2020-06-01,002864,sell,900.0,27.26,33.1209
2020-06-01,002946,sell,1600.0,18.76,40.5216
2020-06-01,300046,sell,300.0,82.89,33.57045
2020-06-01,300131,sell,200.0,111.68,30.1536
2020-06-01,300177,sell,200.0,116.94,31.5738
2020-06-01,300276,sell,200.0,80.76,21.805200000000003
2020-06-01,300315,sell,300.0,75.37,30.524849999999997
2020-06-01,300358,sell,600.0,42.19,34.1739
2020-06-01,300428,sell,400.0,63.18,34.1172
2020-06-01,300536,sell,1100.0,24.4,36.233999999999995
2020-06-01,300669,sell,600.0,40.89,33.1209
2020-06-01,300691,sell,700.0,39.9,37.7055
2020-06-01,000007,buy,200.0,119.79598950000002,7.18775937
2020-06-01,000410,buy,1800.0,14.7907395,7.986999330000001
2020-06-01,000417,buy,200.0,98.08490400000001,5.88509424
2020-06-01,000507,buy,900.0,29.431471500000004,7.946497305
2020-06-01,000521,buy,1800.0,15.420771000000002,8.32721634
2020-06-01,000548,buy,2100.0,13.200660000000001,8.3164158
2020-06-01,000759,buy,500.0,49.502475000000004,7.42537125
2020-06-01,000793,buy,600.0,40.722036,7.3299664799999995
2020-06-01,000897,buy,2100.0,12.930646500000002,8.146307295000002
2020-06-01,000905,buy,1800.0,15.300765000000002,8.2624131
2020-06-01,000921,buy,1800.0,15.230761500000002,8.22461121
2020-06-01,000931,buy,2500.0,11.1105555,8.332916625
2020-06-01,002040,buy,1500.0,18.100905000000004,8.145407250000002
2020-06-01,002163,buy,600.0,40.952047500000006,7.371368550000001
2020-06-01,002189,buy,1500.0,18.280914000000003,8.2264113
2020-06-01,002200,buy,2600.0,10.6905345,8.338616909999999
2020-06-01,002238,buy,1200.0,21.9710985,7.909595459999999
2020-06-01,002277,buy,900.0,27.971398500000003,7.5522775950000005
2020-06-01,002332,buy,700.0,37.10185500000001,7.791389550000001
2020-06-01,002360,buy,800.0,33.9916995,8.15800788
2020-06-08,000007,sell,200.0,120.72,32.5944
2020-06-08,000410,sell,1800.0,15.53,37.737899999999996
2020-06-08,000417,sell,200.0,99.64,26.9028
2020-06-08,000507,sell,900.0,29.16,35.429399999999994
2020-06-08,000521,sell,1800.0,15.52,37.7136
2020-06-08,000548,sell,2100.0,13.4,37.989000000000004
2020-06-08,000759,sell,500.0,49.16,33.183
2020-06-08,000793,sell,600.0,47.4,38.394
2020-06-08,000897,sell,2100.0,15.29,43.34715
2020-06-08,000905,sell,1800.0,15.73,38.2239
2020-06-08,000921,sell,1800.0,15.62,37.956599999999995
2020-06-08,000931,sell,2500.0,12.02,40.567499999999995
2020-06-08,002040,sell,1500.0,18.72,37.908
2020-06-08,002163,sell,600.0,45.27,36.6687
2020-06-08,002189,sell,1500.0,18.16,36.774
2020-06-08,002200,sell,2600.0,10.79,37.872899999999994
2020-06-08,002238,sell,1200.0,22.35,36.207
2020-06-08,002277,sell,900.0,28.26,34.3359
2020-06-08,002332,sell,700.0,39.51,37.336949999999995
2020-06-08,002360,sell,800.0,34.59,37.357200000000006
2020-06-08,000526,buy,200.0,116.08580400000001,6.9651482399999995
2020-06-08,000628,buy,1000.0,26.301315000000002,7.8903945
2020-06-08,000776,buy,300.0,80.12400600000001,7.21116054
2020-06-08,000839,buy,400.0,61.803090000000005,7.416370799999999
2020-06-08,000889,buy,800.0,34.301715,8.2324116
2020-06-08,000968,buy,1800.0,15.240762000000002,8.23001148
2020-06-08,002006,buy,700.0,36.741837000000004,7.71578577
2020-06-08,002034,buy,400.0,58.53292650000001,7.023951180000001
2020-06-08,002102,buy,1600.0,17.450872500000003,8.3764188
2020-06-08,002123,buy,200.0,119.90599500000002,7.194359700000001
2020-06-08,002148,buy,500.0,52.07260350000001,7.810890525
2020-06-08,002262,buy,200.0,119.08595400000002,7.1451572400000005
2020-06-08,002343,buy,1000.0,27.9913995,8.397419849999999
2020-06-08,002365,buy,800.0,…83038 tokens truncated…949,sell,100.0,19.6,2.646
2024-04-29,000958,sell,200.0,18.51,4.997700000000001
2024-04-29,002545,sell,100.0,41.46,5.5971
2024-04-29,002984,sell,100.0,36.83,4.972049999999999
2024-04-29,300050,sell,100.0,33.54,4.5279
2024-04-29,300084,sell,100.0,25.38,3.4263
2024-04-29,000728,buy,200.0,19.500975,1.1700585
2024-04-29,000783,buy,100.0,34.041702,1.02125106
2024-04-29,000987,buy,100.0,42.4321215,1.272963645
2024-04-29,002423,buy,400.0,8.770438500000001,1.0524526200000002
2024-04-29,002500,buy,600.0,6.480324000000001,1.16645832
2024-04-29,002673,buy,200.0,17.980899,1.07885394
2024-04-29,002736,buy,300.0,11.520576,1.0368518399999997
2024-04-29,002797,buy,400.0,9.420471000000001,1.13045652
2024-04-29,002926,buy,500.0,7.7503875,1.162558125
2024-04-29,002939,buy,500.0,8.3504175,1.2525626250000002
2024-04-29,002945,buy,300.0,11.940597,1.07465373
2024-05-13,000728,sell,200.0,19.6,5.292
2024-05-13,000783,sell,100.0,33.63,4.54005
2024-05-13,000987,sell,100.0,42.38,5.721299999999999
2024-05-13,002423,sell,400.0,8.78,4.741199999999999
2024-05-13,002500,sell,600.0,6.62,5.3622
2024-05-13,002673,sell,200.0,17.23,4.6521
2024-05-13,002736,sell,300.0,11.35,4.59675
2024-05-13,002797,sell,400.0,9.49,5.1246
2024-05-13,002926,sell,500.0,7.81,5.271749999999999
2024-05-13,002939,sell,500.0,8.22,5.5485
2024-05-13,002945,sell,300.0,11.94,4.8357
2024-05-13,000990,buy,100.0,27.951397500000002,0.838541925
2024-05-13,002313,buy,100.0,24.801240000000004,0.7440372000000001
2024-05-13,002927,buy,100.0,35.7317865,1.0719535949999999
2024-05-13,003030,buy,200.0,18.8109405,1.12865643
2024-05-13,300239,buy,100.0,32.241612,0.96724836
2024-05-13,300766,buy,300.0,13.200660000000001,1.1880594
2024-05-13,000529,buy,100.0,28.641432000000005,0.85924296
2024-05-13,000736,buy,100.0,41.352067500000004,1.240562025
2024-05-13,000899,buy,100.0,39.09195450000001,1.172758635
2024-05-13,002778,buy,200.0,17.920896000000003,1.07525376
2024-05-13,002922,buy,100.0,34.321716,1.0296514799999998
2024-05-13,603225,buy,100.0,31.211560500000004,0.936346815
2024-05-13,603766,buy,100.0,23.111155500000002,0.6933346650000001
2024-05-13,000966,buy,200.0,19.1509575,1.14905745
2024-05-13,300654,buy,100.0,34.571728500000006,1.037151855
2024-05-13,300882,buy,100.0,30.861543,0.92584629
2024-05-20,000990,sell,100.0,26.92,3.6342
2024-05-20,002313,sell,100.0,22.91,3.09285
2024-05-20,002927,sell,100.0,38.35,5.17725
2024-05-20,003030,sell,200.0,17.52,4.7304
2024-05-20,300239,sell,100.0,29.27,3.95145
2024-05-20,300766,sell,300.0,12.12,4.908599999999999
2024-05-20,000529,sell,100.0,30.18,4.0743
2024-05-20,000736,sell,100.0,45.54,6.1479
2024-05-20,000899,sell,100.0,37.37,5.044949999999999
2024-05-20,002778,sell,200.0,17.48,4.7196
2024-05-20,002922,sell,100.0,36.68,4.9517999999999995
2024-05-20,603225,sell,100.0,31.33,4.22955
2024-05-20,603766,sell,100.0,22.41,3.02535
2024-05-20,000966,sell,200.0,18.83,5.084099999999999
2024-05-20,300654,sell,100.0,33.7,4.5495
2024-05-20,300882,sell,100.0,30.5,4.1175
2024-05-20,002928,buy,200.0,16.920846000000004,1.01525076
2024-05-20,301069,buy,200.0,17.930896500000003,1.07585379
2024-05-20,301076,buy,100.0,40.442022,1.21326066
2024-05-20,600973,buy,100.0,37.84189200000001,1.13525676
2024-05-20,601515,buy,200.0,18.940947000000005,1.1364568200000003
2024-05-20,000822,buy,200.0,17.370868500000004,1.0422521100000002
2024-05-20,001215,buy,100.0,38.791939500000005,1.163758185
2024-05-20,300493,buy,100.0,31.161558000000003,0.93484674
2024-05-20,300594,buy,200.0,19.350967500000003,1.16105805
2024-05-27,002928,sell,200.0,16.78,4.5306
2024-05-27,301069,sell,200.0,17.37,4.6899
2024-05-27,301076,sell,100.0,40.23,5.431049999999999
2024-05-27,600973,sell,100.0,35.85,4.8397499999999996
2024-05-27,601515,sell,200.0,18.68,5.0436
2024-05-27,000822,sell,200.0,16.45,4.4415000000000004
2024-05-27,001215,sell,100.0,39.14,5.2839
2024-05-27,300493,sell,100.0,30.08,4.0607999999999995
2024-05-27,300594,sell,200.0,17.9,4.832999999999999
2024-05-27,000875,buy,500.0,7.830391500000001,1.174558725
2024-05-27,002719,buy,300.0,12.0706035,1.086354315
2024-05-27,002793,buy,200.0,18.840942000000002,1.13045652
2024-05-27,002902,buy,100.0,37.161858,1.1148557399999999
2024-05-27,300106,buy,300.0,11.030551500000001,0.992749635
2024-05-27,300626,buy,200.0,14.4307215,0.8658432899999999
2024-05-27,300682,buy,200.0,16.080804,0.9648482399999999
2024-05-27,300727,buy,100.0,34.52172600000001,1.0356517800000002
2024-05-27,300731,buy,100.0,24.8112405,0.7443372149999999
2024-05-27,300880,buy,100.0,30.511525500000005,0.9153457650000001
2024-05-27,300882,buy,100.0,37.131856500000005,1.113955695
2024-05-27,301082,buy,300.0,14.080704,1.26726336
2024-05-27,301128,buy,100.0,42.702135000000006,1.2810640500000001
2024-05-27,301182,buy,200.0,20.801040000000004,1.2480624
2024-05-27,301314,buy,100.0,42.56212800000001,1.2768638400000003
2024-05-27,301361,buy,100.0,24.021201,0.72063603
2024-05-27,301390,buy,100.0,32.391619500000004,0.971748585
2024-06-03,000875,sell,500.0,8.09,5.46075
2024-06-03,002719,sell,300.0,11.73,4.75065
2024-06-03,002793,sell,200.0,18.23,4.9220999999999995
2024-06-03,002902,sell,100.0,33.47,4.51845
2024-06-03,300106,sell,300.0,8.39,3.39795
2024-06-03,300626,sell,200.0,14.57,3.9339
2024-06-03,300682,sell,200.0,16.63,4.490099999999999
2024-06-03,300727,sell,100.0,33.31,4.496849999999999
2024-06-03,300731,sell,100.0,22.51,3.03885
2024-06-03,300880,sell,100.0,30.68,4.1418
2024-06-03,300882,sell,100.0,33.44,4.5144
2024-06-03,301082,sell,300.0,16.02,6.4881
2024-06-03,301128,sell,100.0,45.1,6.0885
2024-06-03,301182,sell,200.0,16.7,4.5089999999999995
2024-06-03,301314,sell,100.0,41.9,5.6565
2024-06-03,301361,sell,100.0,29.12,3.9311999999999996
2024-06-03,301390,sell,100.0,32.85,4.43475
2024-06-03,000552,buy,100.0,27.501375000000003,0.8250412500000001
2024-06-03,001339,buy,100.0,29.2314615,0.8769438449999999
2024-06-03,002457,buy,100.0,23.221161000000002,0.69663483
2024-06-03,300265,buy,100.0,22.1311065,0.6639331949999999
2024-06-03,300299,buy,100.0,34.081704,1.02245112
2024-06-03,300663,buy,100.0,35.271763500000006,1.058152905
2024-06-03,300918,buy,300.0,10.500525000000001,0.94504725
2024-06-03,301042,buy,100.0,39.451972500000004,1.1835591749999999
2024-06-03,301079,buy,200.0,16.850842500000002,1.0110505500000002
2024-06-03,001288,buy,100.0,26.581329,0.7974398699999999
2024-06-03,002104,buy,100.0,40.282014000000004,1.20846042
2024-06-03,002577,buy,100.0,31.141557000000002,0.93424671
2024-06-03,002723,buy,100.0,23.641182000000004,0.70923546
2024-06-11,000552,sell,100.0,25.99,3.50865
2024-06-11,001339,sell,100.0,25.78,3.4802999999999997
2024-06-11,002457,sell,100.0,21.69,2.9281499999999996
2024-06-11,300265,sell,100.0,17.95,2.42325
2024-06-11,300299,sell,100.0,29.02,3.9177
2024-06-11,300663,sell,100.0,31.64,4.2714
2024-06-11,300918,sell,300.0,11.52,4.6655999999999995
2024-06-11,301042,sell,100.0,41.27,5.57145
2024-06-11,301079,sell,200.0,14.5,3.915
2024-06-11,001288,sell,100.0,26.65,3.5977499999999996
2024-06-11,002104,sell,100.0,36.92,4.9841999999999995
2024-06-11,002577,sell,100.0,27.78,3.7502999999999997
2024-06-11,002723,sell,100.0,21.98,2.9673
2024-06-11,688343,buy,100.0,30.40152,0.9120455999999999
2024-06-11,002785,buy,100.0,24.7312365,0.7419370949999999
2024-06-11,002800,buy,100.0,22.511125500000006,0.6753337650000002
2024-06-11,300988,buy,100.0,34.321716,1.0296514799999998
2024-06-11,000883,buy,100.0,32.0116005,0.9603480149999999
2024-06-11,601328,buy,200.0,13.550677500000003,0.81304065
2024-06-11,000070,buy,200.0,17.870893500000005,1.0722536100000002
2024-06-11,000088,buy,100.0,32.421621,0.9726486299999999
2024-06-11,000692,buy,100.0,40.42202100000001,1.2126606300000002
2024-06-17,688343,sell,100.0,33.35,4.50225
2024-06-17,002785,sell,100.0,25.69,3.4681499999999996
2024-06-17,002800,sell,100.0,21.19,2.8606499999999997
2024-06-17,300988,sell,100.0,36.44,4.9193999999999996
2024-06-17,000883,sell,100.0,30.52,4.1202
2024-06-17,601328,sell,200.0,12.81,3.4587
2024-06-17,000070,sell,200.0,17.15,4.6305
2024-06-17,000088,sell,100.0,31.12,4.201199999999999
2024-06-17,000692,sell,100.0,34.87,4.707449999999999
2024-06-17,000736,buy,100.0,37.77188850000001,1.133156655
2024-06-17,002530,buy,100.0,23.421171000000005,0.7026351300000001
2024-06-17,300169,buy,200.0,15.520776000000001,0.93124656
2024-06-17,600345,buy,100.0,38.60193,1.1580579
2024-06-17,600725,buy,100.0,26.211310500000003,0.7863393150000001
2024-06-17,601801,buy,200.0,18.610930500000002,1.11665583
2024-06-17,603117,buy,800.0,4.990249500000001,1.1976598800000002
2024-06-17,001318,buy,300.0,10.570528500000002,0.9513475650000001
2024-06-17,001368,buy,100.0,21.40107,0.6420320999999999
2024-06-17,002364,buy,100.0,40.0720035,1.202160105
2024-06-17,002542,buy,100.0,37.961898000000005,1.1388569400000002
2024-06-17,002902,buy,100.0,33.1916595,0.9957497849999999
2024-06-17,300153,buy,100.0,27.501375000000003,0.8250412500000001
2024-06-24,000736,sell,100.0,36.08,4.870799999999999
2024-06-24,002530,sell,100.0,25.53,3.44655
2024-06-24,300169,sell,200.0,15.79,4.263299999999999
2024-06-24,600345,sell,100.0,36.38,4.9113
2024-06-24,600725,sell,100.0,26.13,3.52755
2024-06-24,601801,sell,200.0,17.15,4.6305
2024-06-24,603117,sell,800.0,5.76,6.2208
2024-06-24,001318,sell,300.0,10.24,4.1472
2024-06-24,001368,sell,100.0,20.06,2.7080999999999995
2024-06-24,002364,sell,100.0,37.73,5.09355
2024-06-24,002542,sell,100.0,36.7,4.954500000000001
2024-06-24,002902,sell,100.0,35.51,4.79385
2024-06-24,300153,sell,100.0,26.26,3.5450999999999997
2024-06-24,002205,buy,200.0,13.870693500000002,0.8322416100000001
2024-06-24,002673,buy,200.0,15.650782500000002,0.93904695
2024-06-24,002887,buy,100.0,35.6517825,1.069553475
2024-06-24,300100,buy,100.0,39.711985500000004,1.191359565
2024-06-24,300386,buy,100.0,36.221811,1.08665433
2024-06-24,300597,buy,500.0,7.350367500000001,1.102555125
